Environment 0
	Repetition 0
		Population 0
			Robot 2 	f:230.96 	mf: 205.91 	g0: 1.66 	g1: 1.27 	g2: 0.63 	g3: 3.39 	g4: 45.96
			Robot 3 	f:277.53 	mf: 245.51 	g0: 0.62 	g1: 0.47 	g2: 0.65 	g3: 8.88 	g4: 69.59
			Robot 4 	f:317.65 	mf: 260.51 	g0: 1.71 	g1: 1.00 	g2: 0.64 	g3: 8.81 	g4: 20.14
			Robot 5 	f:168.67 	mf: 271.18 	g0: 0.85 	g1: 0.59 	g2: 0.77 	g3: 3.37 	g4: 19.18
			Robot 6 	f:400.72 	mf: 405.34 	g0: 1.64 	g1: 1.76 	g2: 0.91 	g3: 8.81 	g4: 25.45
			Robot 7 	f:360.96 	mf: 33.33 	g0: 0.92 	g1: 1.40 	g2: 0.84 	g3: 1.86 	g4: 25.75
			Robot 8 	f:211.75 	mf: 238.41 	g0: 1.37 	g1: 0.64 	g2: 0.85 	g3: 2.52 	g4: 45.00
			Robot 9 	f:188.39 	mf: 112.25 	g0: 0.74 	g1: 0.82 	g2: 0.54 	g3: 5.40 	g4: 18.85
			Robot 10 	f:242.90 	mf: 236.34 	g0: 1.11 	g1: 0.52 	g2: 0.51 	g3: 6.30 	g4: 67.24
			Robot 11 	f:124.63 	mf: 75.73 	g0: 1.69 	g1: 2.31 	g2: 0.43 	g3: 2.55 	g4: 35.57
			Robot 12 	f:125.34 	mf: 125.49 	g0: 1.25 	g1: 1.12 	g2: 0.32 	g3: 2.29 	g4: 35.15
			Robot 13 	f:13.12 	mf: 121.24 	g0: 2.01 	g1: 2.10 	g2: 0.44 	g3: 2.98 	g4: 15.52
			Robot 14 	f:-16.78 	mf: 97.27 	g0: 1.98 	g1: 2.46 	g2: 0.41 	g3: 4.52 	g4: 38.79
			Robot 15 	f:215.67 	mf: 234.68 	g0: 2.44 	g1: 2.20 	g2: 0.58 	g3: 6.29 	g4: 39.22
			Robot 16 	f:-5.16 	mf: 57.25 	g0: 0.47 	g1: 2.32 	g2: 0.22 	g3: 7.22 	g4: 42.35
			Robot 17 	f:193.87 	mf: 241.56 	g0: 2.06 	g1: 2.05 	g2: 0.59 	g3: 9.40 	g4: 30.28
			Robot 18 	f:274.91 	mf: 300.83 	g0: 2.78 	g1: 1.96 	g2: 0.95 	g3: 3.33 	g4: 27.26
			Robot 19 	f:-105.00 	mf: 36.61 	g0: 2.00 	g1: 2.50 	g2: 0.73 	g3: 1.87 	g4: 6.03
		Population 11
			Robot 0 	f:251.15 	mf: 176.53 	g0: 0.78 	g1: 0.92 	g2: 0.54 	g3: 3.10 	g4: 8.85
			Robot 1 	f:169.95 	mf: 141.48 	g0: 0.99 	g1: 2.69 	g2: 0.64 	g3: 2.40 	g4: 73.11
			Robot 2 	f:73.62 	mf: 197.83 	g0: 1.66 	g1: 1.28 	g2: 0.64 	g3: 3.50 	g4: 46.28
			Robot 3 	f:282.19 	mf: 248.20 	g0: 0.64 	g1: 0.50 	g2: 0.65 	g3: 8.87 	g4: 68.71
			Robot 4 	f:253.38 	mf: 270.15 	g0: 1.71 	g1: 1.02 	g2: 0.65 	g3: 8.81 	g4: 20.24
			Robot 5 	f:198.80 	mf: 236.23 	g0: 0.86 	g1: 0.61 	g2: 0.77 	g3: 3.48 	g4: 19.30
			Robot 6 	f:416.86 	mf: 404.59 	g0: 1.64 	g1: 1.76 	g2: 0.91 	g3: 8.81 	g4: 25.45
			Robot 7 	f:176.76 	mf: 140.64 	g0: 0.93 	g1: 1.41 	g2: 0.84 	g3: 2.00 	g4: 25.74
			Robot 8 	f:344.11 	mf: 292.41 	g0: 1.38 	g1: 0.66 	g2: 0.85 	g3: 2.64 	g4: 44.61
			Robot 9 	f:254.01 	mf: 182.28 	g0: 0.76 	g1: 0.84 	g2: 0.55 	g3: 5.47 	g4: 18.99
			Robot 10 	f:225.21 	mf: 232.38 	g0: 1.12 	g1: 0.55 	g2: 0.52 	g3: 6.35 	g4: 66.41
			Robot 11 	f:140.59 	mf: 77.24 	g0: 1.69 	g1: 2.30 	g2: 0.44 	g3: 2.67 	g4: 35.36
			Robot 12 	f:150.00 	mf: 139.49 	g0: 1.25 	g1: 1.14 	g2: 0.33 	g3: 2.42 	g4: 34.96
			Robot 13 	f:95.71 	mf: 92.36 	g0: 2.00 	g1: 2.09 	g2: 0.45 	g3: 3.09 	g4: 15.72
			Robot 14 	f:153.76 	mf: 91.12 	g0: 1.97 	g1: 2.45 	g2: 0.42 	g3: 4.61 	g4: 38.52
			Robot 15 	f:218.37 	mf: 218.95 	g0: 2.42 	g1: 2.19 	g2: 0.58 	g3: 6.34 	g4: 38.95
			Robot 16 	f:103.47 	mf: 63.43 	g0: 0.49 	g1: 2.31 	g2: 0.23 	g3: 7.25 	g4: 42.01
			Robot 17 	f:290.58 	mf: 246.64 	g0: 2.05 	g1: 2.04 	g2: 0.59 	g3: 9.39 	g4: 30.18
			Robot 18 	f:372.02 	mf: 305.85 	g0: 2.76 	g1: 1.96 	g2: 0.95 	g3: 3.44 	g4: 27.22
			Robot 19 	f:298.58 	mf: 149.63 	g0: 1.99 	g1: 2.49 	g2: 0.73 	g3: 2.01 	g4: 6.41
		Population 12
			Robot 0 	f:254.11 	mf: 236.08 	g0: 0.79 	g1: 0.93 	g2: 0.55 	g3: 3.21 	g4: 9.18
			Robot 1 	f:89.62 	mf: 172.21 	g0: 1.00 	g1: 2.67 	g2: 0.65 	g3: 2.53 	g4: 72.16
			Robot 2 	f:235.61 	mf: 180.07 	g0: 1.66 	g1: 1.29 	g2: 0.64 	g3: 3.61 	g4: 45.86
			Robot 3 	f:269.29 	mf: 276.34 	g0: 0.66 	g1: 0.52 	g2: 0.66 	g3: 8.87 	g4: 67.84
			Robot 4 	f:265.11 	mf: 278.71 	g0: 1.71 	g1: 1.03 	g2: 0.65 	g3: 8.81 	g4: 20.35
			Robot 5 	f:212.98 	mf: 193.48 	g0: 0.90 	g1: 0.64 	g2: 0.77 	g3: 3.59 	g4: 19.42
			Robot 6 	f:340.71 	mf: 386.09 	g0: 1.64 	g1: 1.76 	g2: 0.91 	g3: 8.81 	g4: 25.45
			Robot 7 	f:369.78 	mf: 302.50 	g0: 0.95 	g1: 1.42 	g2: 0.84 	g3: 2.22 	g4: 25.74
			Robot 8 	f:157.68 	mf: 237.85 	g0: 1.38 	g1: 0.69 	g2: 0.83 	g3: 2.80 	g4: 44.23
			Robot 9 	f:181.13 	mf: 207.85 	g0: 0.78 	g1: 0.86 	g2: 0.56 	g3: 5.53 	g4: 19.12
			Robot 10 	f:250.64 	mf: 239.58 	g0: 1.13 	g1: 0.57 	g2: 0.53 	g3: 6.40 	g4: 65.59
			Robot 11 	f:2.50 	mf: 89.24 	g0: 1.69 	g1: 2.29 	g2: 0.45 	g3: 2.79 	g4: 35.17
			Robot 12 	f:-50.47 	mf: 74.96 	g0: 1.26 	g1: 1.15 	g2: 0.34 	g3: 2.55 	g4: 34.77
			Robot 13 	f:159.21 	mf: 89.35 	g0: 1.99 	g1: 2.09 	g2: 0.46 	g3: 3.21 	g4: 15.92
			Robot 14 	f:159.77 	mf: 98.92 	g0: 1.97 	g1: 2.43 	g2: 0.43 	g3: 4.69 	g4: 38.26
			Robot 15 	f:240.17 	mf: 224.74 	g0: 2.41 	g1: 2.19 	g2: 0.59 	g3: 6.32 	g4: 38.68
			Robot 16 	f:108.05 	mf: 68.79 	g0: 0.51 	g1: 2.30 	g2: 0.24 	g3: 7.28 	g4: 41.68
			Robot 17 	f:238.89 	mf: 241.11 	g0: 2.05 	g1: 2.04 	g2: 0.60 	g3: 9.38 	g4: 30.09
			Robot 18 	f:215.25 	mf: 287.39 	g0: 2.73 	g1: 1.95 	g2: 0.95 	g3: 3.55 	g4: 27.19
			Robot 19 	f:-162.57 	mf: 10.34 	g0: 1.98 	g1: 2.47 	g2: 0.74 	g3: 2.15 	g4: 6.80
		Population 13
			Robot 0 	f:192.21 	mf: 232.49 	g0: 0.81 	g1: 0.95 	g2: 0.56 	g3: 3.33 	g4: 9.51
			Robot 1 	f:169.56 	mf: 143.04 	g0: 1.01 	g1: 2.65 	g2: 0.65 	g3: 2.65 	g4: 69.82
			Robot 2 	f:253.42 	mf: 187.55 	g0: 1.66 	g1: 1.30 	g2: 0.65 	g3: 3.71 	g4: 45.45
			Robot 3 	f:302.02 	mf: 284.50 	g0: 0.68 	g1: 0.55 	g2: 0.66 	g3: 8.87 	g4: 66.99
			Robot 4 	f:225.25 	mf: 247.91 	g0: 1.71 	g1: 1.05 	g2: 0.65 	g3: 8.81 	g4: 20.45
			Robot 5 	f:384.23 	mf: 265.34 	g0: 0.90 	g1: 0.64 	g2: 0.77 	g3: 3.59 	g4: 19.42
			Robot 6 	f:340.49 	mf: 366.02 	g0: 1.64 	g1: 1.76 	g2: 0.90 	g3: 8.81 	g4: 25.45
			Robot 7 	f:178.22 	mf: 241.59 	g0: 0.96 	g1: 1.42 	g2: 0.84 	g3: 2.35 	g4: 25.73
			Robot 8 	f:210.99 	mf: 237.59 	g0: 1.39 	g1: 0.71 	g2: 0.84 	g3: 2.92 	g4: 43.85
			Robot 9 	f:247.33 	mf: 227.49 	g0: 0.79 	g1: 0.87 	g2: 0.56 	g3: 5.60 	g4: 19.24
			Robot 10 	f:257.30 	mf: 244.39 	g0: 1.14 	g1: 0.59 	g2: 0.54 	g3: 6.45 	g4: 64.79
			Robot 11 	f:183.05 	mf: 108.71 	g0: 1.69 	g1: 2.28 	g2: 0.46 	g3: 3.04 	g4: 34.97
			Robot 12 	f:-5.72 	mf: 31.27 	g0: 1.27 	g1: 1.16 	g2: 0.35 	g3: 2.68 	g4: 34.58
			Robot 13 	f:209.00 	mf: 154.64 	g0: 1.99 	g1: 2.08 	g2: 0.47 	g3: 3.32 	g4: 16.11
			Robot 14 	f:171.25 	mf: 161.59 	g0: 1.96 	g1: 2.42 	g2: 0.44 	g3: 4.78 	g4: 37.56
			Robot 15 	f:259.46 	mf: 239.33 	g0: 2.39 	g1: 2.18 	g2: 0.60 	g3: 6.37 	g4: 38.41
			Robot 16 	f:1.71 	mf: 71.08 	g0: 0.54 	g1: 2.29 	g2: 0.26 	g3: 7.31 	g4: 41.35
			Robot 17 	f:273.26 	mf: 267.58 	g0: 2.04 	g1: 2.03 	g2: 0.61 	g3: 9.37 	g4: 30.00
			Robot 18 	f:344.63 	mf: 310.63 	g0: 2.71 	g1: 1.95 	g2: 0.95 	g3: 3.60 	g4: 27.15
			Robot 19 	f:337.64 	mf: 157.88 	g0: 1.98 	g1: 2.46 	g2: 0.73 	g3: 2.28 	g4: 7.17
		Population 14
			Robot 0 	f:80.25 	mf: 175.52 	g0: 0.83 	g1: 0.96 	g2: 0.56 	g3: 3.43 	g4: 9.83
			Robot 1 	f:217.42 	mf: 158.87 	g0: 1.02 	g1: 2.63 	g2: 0.66 	g3: 2.78 	g4: 68.93
			Robot 2 	f:232.25 	mf: 240.43 	g0: 1.66 	g1: 1.30 	g2: 0.65 	g3: 3.81 	g4: 45.05
			Robot 3 	f:221.38 	mf: 264.23 	g0: 0.70 	g1: 0.57 	g2: 0.67 	g3: 8.87 	g4: 66.16
			Robot 4 	f:234.09 	mf: 241.48 	g0: 1.70 	g1: 1.06 	g2: 0.66 	g3: 8.81 	g4: 20.55
			Robot 5 	f:317.38 	mf: 304.87 	g0: 0.92 	g1: 0.66 	g2: 0.78 	g3: 3.69 	g4: 19.55
			Robot 6 	f:424.49 	mf: 368.56 	g0: 1.64 	g1: 1.76 	g2: 0.90 	g3: 8.81 	g4: 25.45
			Robot 7 	f:270.48 	mf: 272.83 	g0: 0.97 	g1: 1.43 	g2: 0.84 	g3: 2.48 	g4: 25.72
			Robot 8 	f:314.55 	mf: 227.74 	g0: 1.39 	g1: 0.76 	g2: 0.84 	g3: 3.04 	g4: 43.49
			Robot 9 	f:217.44 	mf: 215.30 	g0: 0.81 	g1: 0.89 	g2: 0.57 	g3: 5.66 	g4: 20.67
			Robot 10 	f:155.31 	mf: 221.09 	g0: 1.18 	g1: 0.62 	g2: 0.54 	g3: 6.50 	g4: 64.16
			Robot 11 	f:189.99 	mf: 125.18 	g0: 1.66 	g1: 2.27 	g2: 0.47 	g3: 3.16 	g4: 34.78
			Robot 12 	f:165.08 	mf: 36.30 	g0: 1.28 	g1: 1.17 	g2: 0.36 	g3: 2.80 	g4: 34.40
			Robot 13 	f:228.90 	mf: 199.04 	g0: 1.98 	g1: 2.07 	g2: 0.48 	g3: 3.43 	g4: 16.29
			Robot 14 	f:31.99 	mf: 121.01 	g0: 1.95 	g1: 2.41 	g2: 0.45 	g3: 4.86 	g4: 37.32
			Robot 15 	f:115.60 	mf: 205.08 	g0: 2.38 	g1: 2.17 	g2: 0.60 	g3: 6.42 	g4: 38.15
			Robot 16 	f:109.89 	mf: 73.22 	g0: 0.59 	g1: 2.28 	g2: 0.27 	g3: 7.34 	g4: 41.04
			Robot 17 	f:239.04 	mf: 250.39 	g0: 2.03 	g1: 2.03 	g2: 0.61 	g3: 9.35 	g4: 29.90
			Robot 18 	f:330.86 	mf: 296.91 	g0: 2.69 	g1: 1.95 	g2: 0.95 	g3: 3.70 	g4: 27.12
			Robot 19 	f:-47.42 	mf: 42.55 	g0: 1.97 	g1: 2.45 	g2: 0.74 	g3: 2.41 	g4: 7.53
		Population 15
			Robot 0 	f:-16.78 	mf: 85.23 	g0: 0.84 	g1: 0.98 	g2: 0.57 	g3: 3.54 	g4: 10.14
			Robot 1 	f:292.21 	mf: 226.40 	g0: 1.04 	g1: 2.62 	g2: 0.66 	g3: 2.90 	g4: 68.06
			Robot 2 	f:248.16 	mf: 244.61 	g0: 1.66 	g1: 1.31 	g2: 0.66 	g3: 3.91 	g4: 44.66
			Robot 3 	f:330.17 	mf: 284.52 	g0: 0.72 	g1: 0.60 	g2: 0.67 	g3: 8.87 	g4: 65.35
			Robot 4 	f:323.66 	mf: 261.00 	g0: 1.70 	g1: 1.07 	g2: 0.66 	g3: 8.81 	g4: 20.65
			Robot 5 	f:222.67 	mf: 308.09 	g0: 0.93 	g1: 0.68 	g2: 0.78 	g3: 3.79 	g4: 19.66
			Robot 6 	f:447.42 	mf: 404.13 	g0: 1.64 	g1: 1.76 	g2: 0.90 	g3: 8.81 	g4: 25.45
			Robot 7 	f:277.67 	mf: 242.12 	g0: 0.99 	g1: 1.44 	g2: 0.84 	g3: 2.60 	g4: 25.72
			Robot 8 	f:194.20 	mf: 239.91 	g0: 1.40 	g1: 0.78 	g2: 0.84 	g3: 3.15 	g4: 43.12
			Robot 9 	f:278.82 	mf: 247.87 	g0: 0.83 	g1: 0.91 	g2: 0.58 	g3: 5.72 	g4: 20.76
			Robot 10 	f:239.02 	mf: 217.21 	g0: 1.19 	g1: 0.65 	g2: 0.55 	g3: 6.54 	g4: 63.38
			Robot 11 	f:211.26 	mf: 194.77 	g0: 1.66 	g1: 2.26 	g2: 0.48 	g3: 3.27 	g4: 34.59
			Robot 12 	f:172.77 	mf: 110.71 	g0: 1.28 	g1: 1.19 	g2: 0.38 	g3: 2.92 	g4: 34.22
			Robot 13 	f:93.99 	mf: 177.30 	g0: 1.97 	g1: 2.07 	g2: 0.48 	g3: 3.54 	g4: 16.48
			Robot 14 	f:182.92 	mf: 128.72 	g0: 1.91 	g1: 2.39 	g2: 0.46 	g3: 4.94 	g4: 37.08
			Robot 15 	f:291.31 	mf: 222.13 	g0: 2.36 	g1: 2.16 	g2: 0.61 	g3: 6.37 	g4: 37.90
			Robot 16 	f:108.45 	mf: 73.35 	g0: 0.61 	g1: 2.27 	g2: 0.28 	g3: 7.37 	g4: 40.72
			Robot 17 	f:183.39 	mf: 231.89 	g0: 2.02 	g1: 2.02 	g2: 0.62 	g3: 9.19 	g4: 29.82
			Robot 18 	f:421.97 	mf: 365.82 	g0: 2.69 	g1: 1.95 	g2: 0.95 	g3: 3.70 	g4: 27.12
			Robot 19 	f:284.33 	mf: 191.52 	g0: 1.96 	g1: 2.43 	g2: 0.74 	g3: 2.54 	g4: 7.89
		Population 16
			Robot 0 	f:153.00 	mf: 72.16 	g0: 0.88 	g1: 1.00 	g2: 0.58 	g3: 3.55 	g4: 10.48
			Robot 1 	f:147.29 	mf: 218.97 	g0: 1.07 	g1: 2.60 	g2: 0.67 	g3: 2.91 	g4: 66.33
			Robot 2 	f:241.07 	mf: 240.49 	g0: 1.68 	g1: 1.34 	g2: 0.66 	g3: 3.91 	g4: 44.31
			Robot 3 	f:298.12 	mf: 283.22 	g0: 0.76 	g1: 0.62 	g2: 0.68 	g3: 8.77 	g4: 64.58
			Robot 4 	f:272.09 	mf: 276.61 	g0: 1.72 	g1: 1.09 	g2: 0.67 	g3: 8.71 	g4: 20.78
			Robot 5 	f:291.86 	mf: 277.30 	g0: 0.97 	g1: 0.70 	g2: 0.77 	g3: 3.79 	g4: 19.81
			Robot 6 	f:-1255.98 	mf: -128.02 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.64 	g4: 25.48
			Robot 7 	f:378.18 	mf: 308.77 	g0: 0.99 	g1: 1.44 	g2: 0.84 	g3: 2.60 	g4: 25.72
			Robot 8 	f:412.68 	mf: 307.14 	g0: 1.40 	g1: 0.78 	g2: 0.84 	g3: 3.15 	g4: 43.12
			Robot 9 	f:278.31 	mf: 258.19 	g0: 0.86 	g1: 0.93 	g2: 0.59 	g3: 5.64 	g4: 20.89
			Robot 10 	f:202.34 	mf: 198.89 	g0: 1.22 	g1: 0.67 	g2: 0.56 	g3: 6.49 	g4: 62.66
			Robot 11 	f:231.66 	mf: 210.97 	g0: 1.66 	g1: 2.25 	g2: 0.49 	g3: 3.28 	g4: 34.44
			Robot 12 	f:185.01 	mf: 174.28 	g0: 1.31 	g1: 1.20 	g2: 0.39 	g3: 2.93 	g4: 34.08
			Robot 13 	f:141.08 	mf: 154.65 	g0: 1.99 	g1: 2.06 	g2: 0.49 	g3: 3.54 	g4: 16.69
			Robot 14 	f:199.24 	mf: 138.05 	g0: 1.93 	g1: 2.38 	g2: 0.47 	g3: 4.91 	g4: 36.88
			Robot 15 	f:110.63 	mf: 172.52 	g0: 2.37 	g1: 2.16 	g2: 0.61 	g3: 6.32 	g4: 37.68
			Robot 16 	f:132.95 	mf: 117.09 	g0: 0.66 	g1: 2.26 	g2: 0.29 	g3: 7.30 	g4: 40.45
			Robot 17 	f:283.48 	mf: 235.30 	g0: 2.03 	g1: 2.02 	g2: 0.62 	g3: 9.08 	g4: 29.76
			Robot 18 	f:377.70 	mf: 376.84 	g0: 2.69 	g1: 1.95 	g2: 0.95 	g3: 3.70 	g4: 27.12
			Robot 19 	f:-248.62 	mf: -3.90 	g0: 1.98 	g1: 2.42 	g2: 0.74 	g3: 2.56 	g4: 8.28
		Population 17
			Robot 0 	f:271.99 	mf: 136.07 	g0: 0.92 	g1: 1.02 	g2: 0.59 	g3: 3.55 	g4: 10.81
			Robot 1 	f:292.56 	mf: 244.02 	g0: 1.10 	g1: 2.59 	g2: 0.68 	g3: 2.93 	g4: 65.54
			Robot 2 	f:314.94 	mf: 268.06 	g0: 1.70 	g1: 1.35 	g2: 0.67 	g3: 3.91 	g4: 43.97
			Robot 3 	f:290.16 	mf: 306.15 	g0: 0.79 	g1: 0.65 	g2: 0.68 	g3: 8.66 	g4: 63.83
			Robot 4 	f:306.52 	mf: 300.76 	g0: 1.74 	g1: 1.11 	g2: 0.67 	g3: 8.61 	g4: 20.90
			Robot 5 	f:154.11 	mf: 222.88 	g0: 1.00 	g1: 0.73 	g2: 0.78 	g3: 3.79 	g4: 19.96
			Robot 6 	f:441.98 	mf: -122.19 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.64 	g4: 25.48
			Robot 7 	f:-171.19 	mf: 161.55 	g0: 1.02 	g1: 1.45 	g2: 0.85 	g3: 2.63 	g4: 25.75
			Robot 8 	f:267.03 	mf: 291.30 	g0: 1.42 	g1: 0.80 	g2: 0.84 	g3: 3.17 	g4: 42.80
			Robot 9 	f:155.91 	mf: 237.68 	g0: 0.90 	g1: 0.95 	g2: 0.59 	g3: 5.60 	g4: 21.02
			Robot 10 	f:278.43 	mf: 239.93 	g0: 1.25 	g1: 0.70 	g2: 0.57 	g3: 6.43 	g4: 61.23
			Robot 11 	f:145.00 	mf: 195.97 	g0: 1.68 	g1: 2.25 	g2: 0.50 	g3: 3.29 	g4: 34.30
			Robot 12 	f:140.74 	mf: 166.17 	g0: 1.34 	g1: 1.22 	g2: 0.40 	g3: 2.95 	g4: 33.94
			Robot 13 	f:164.21 	mf: 133.09 	g0: 2.00 	g1: 2.06 	g2: 0.50 	g3: 3.54 	g4: 16.90
			Robot 14 	f:109.05 	mf: 163.74 	g0: 1.95 	g1: 2.37 	g2: 0.48 	g3: 4.89 	g4: 36.03
			Robot 15 	f:255.54 	mf: 219.16 	g0: 2.38 	g1: 2.15 	g2: 0.62 	g3: 6.27 	g4: 37.47
			Robot 16 	f:95.90 	mf: 112.43 	g0: 0.70 	g1: 2.26 	g2: 0.30 	g3: 7.23 	g4: 40.19
			Robot 17 	f:193.88 	mf: 220.25 	g0: 2.05 	g1: 2.02 	g2: 0.63 	g3: 8.97 	g4: 29.71
			Robot 18 	f:245.01 	mf: 348.23 	g0: 2.69 	g1: 1.95 	g2: 0.95 	g3: 3.70 	g4: 27.12
			Robot 19 	f:232.08 	mf: 89.26 	g0: 1.99 	g1: 2.41 	g2: 0.75 	g3: 2.59 	g4: 8.65
		Population 18
			Robot 0 	f:108.46 	mf: 177.82 	g0: 0.95 	g1: 1.04 	g2: 0.59 	g3: 3.55 	g4: 11.14
			Robot 1 	f:132.99 	mf: 190.95 	g0: 1.13 	g1: 2.58 	g2: 0.68 	g3: 2.94 	g4: 64.78
			Robot 2 	f:196.57 	mf: 250.86 	g0: 1.72 	g1: 1.37 	g2: 0.67 	g3: 3.90 	g4: 43.63
			Robot 3 	f:340.95 	mf: 309.74 	g0: 0.79 	g1: 0.65 	g2: 0.68 	g3: 8.66 	g4: 63.83
			Robot 4 	f:309.23 	mf: 295.95 	g0: 1.76 	g1: 1.13 	g2: 0.68 	g3: 8.51 	g4: 21.47
			Robot 5 	f:361.20 	mf: 269.06 	g0: 1.00 	g1: 0.73 	g2: 0.78 	g3: 3.79 	g4: 19.96
			Robot 6 	f:427.48 	mf: -128.84 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.64 	g4: 25.48
			Robot 7 	f:396.30 	mf: 201.09 	g0: 1.02 	g1: 1.45 	g2: 0.85 	g3: 2.63 	g4: 25.75
			Robot 8 	f:262.32 	mf: 314.01 	g0: 1.45 	g1: 0.83 	g2: 0.84 	g3: 3.18 	g4: 42.49
			Robot 9 	f:203.25 	mf: 212.49 	g0: 0.94 	g1: 0.97 	g2: 0.60 	g3: 5.56 	g4: 21.14
			Robot 10 	f:246.58 	mf: 242.45 	g0: 1.28 	g1: 0.72 	g2: 0.57 	g3: 6.38 	g4: 60.54
			Robot 11 	f:75.93 	mf: 150.86 	g0: 1.70 	g1: 2.24 	g2: 0.51 	g3: 3.30 	g4: 34.15
			Robot 12 	f:193.38 	mf: 173.04 	g0: 1.37 	g1: 1.23 	g2: 0.41 	g3: 2.96 	g4: 33.80
			Robot 13 	f:184.22 	mf: 163.17 	g0: 2.02 	g1: 2.06 	g2: 0.51 	g3: 3.55 	g4: 17.10
			Robot 14 	f:189.62 	mf: 165.97 	g0: 1.96 	g1: 2.37 	g2: 0.49 	g3: 4.86 	g4: 35.85
			Robot 15 	f:294.81 	mf: 220.33 	g0: 2.38 	g1: 2.15 	g2: 0.63 	g3: 6.21 	g4: 37.27
			Robot 16 	f:147.98 	mf: 125.61 	g0: 0.74 	g1: 2.25 	g2: 0.32 	g3: 7.16 	g4: 39.92
			Robot 17 	f:238.73 	mf: 238.70 	g0: 2.06 	g1: 2.02 	g2: 0.64 	g3: 8.87 	g4: 29.66
			Robot 18 	f:342.02 	mf: 321.58 	g0: 2.69 	g1: 1.95 	g2: 0.95 	g3: 3.70 	g4: 27.12
			Robot 19 	f:357.04 	mf: 113.50 	g0: 1.99 	g1: 2.41 	g2: 0.75 	g3: 2.59 	g4: 8.65
		Population 19
			Robot 0 	f:254.24 	mf: 211.56 	g0: 0.97 	g1: 1.05 	g2: 0.60 	g3: 3.65 	g4: 12.02
			Robot 1 	f:25.28 	mf: 150.28 	g0: 1.14 	g1: 2.56 	g2: 0.68 	g3: 3.06 	g4: 63.99
			Robot 2 	f:230.57 	mf: 247.36 	g0: 1.72 	g1: 1.37 	g2: 0.68 	g3: 4.00 	g4: 43.27
			Robot 3 	f:313.75 	mf: 314.95 	g0: 0.81 	g1: 0.67 	g2: 0.69 	g3: 8.66 	g4: 63.07
			Robot 4 	f:257.05 	mf: 290.93 	g0: 1.76 	g1: 1.14 	g2: 0.68 	g3: 8.51 	g4: 21.55
			Robot 5 	f:336.15 	mf: 283.82 	g0: 1.02 	g1: 0.75 	g2: 0.78 	g3: 3.89 	g4: 20.07
			Robot 6 	f:437.00 	mf: 435.49 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.64 	g4: 25.48
			Robot 7 	f:177.12 	mf: 134.07 	g0: 1.03 	g1: 1.45 	g2: 0.85 	g3: 2.75 	g4: 25.74
			Robot 8 	f:399.66 	mf: 309.67 	g0: 1.45 	g1: 0.89 	g2: 0.84 	g3: 3.28 	g4: 42.15
			Robot 9 	f:278.68 	mf: 212.61 	g0: 0.95 	g1: 0.99 	g2: 0.61 	g3: 5.61 	g4: 21.23
			Robot 10 	f:280.12 	mf: 268.38 	g0: 1.29 	g1: 0.74 	g2: 0.58 	g3: 6.42 	g4: 59.84
			Robot 11 	f:200.48 	mf: 140.47 	g0: 1.70 	g1: 2.23 	g2: 0.50 	g3: 3.40 	g4: 33.98
			Robot 12 	f:196.67 	mf: 176.93 	g0: 1.37 	g1: 1.24 	g2: 0.42 	g3: 3.08 	g4: 33.63
			Robot 13 	f:220.50 	mf: 189.64 	g0: 2.01 	g1: 2.05 	g2: 0.52 	g3: 3.65 	g4: 17.27
			Robot 14 	f:225.33 	mf: 174.67 	g0: 1.95 	g1: 2.35 	g2: 0.49 	g3: 4.94 	g4: 35.65
			Robot 15 	f:195.71 	mf: 248.69 	g0: 2.37 	g1: 2.14 	g2: 0.63 	g3: 6.26 	g4: 37.03
			Robot 16 	f:146.35 	mf: 130.08 	g0: 0.75 	g1: 2.24 	g2: 0.33 	g3: 7.19 	g4: 39.63
			Robot 17 	f:222.21 	mf: 218.27 	g0: 2.05 	g1: 2.01 	g2: 0.64 	g3: 8.86 	g4: 29.57
			Robot 18 	f:318.74 	mf: 301.92 	g0: 2.67 	g1: 1.94 	g2: 0.95 	g3: 3.80 	g4: 27.09
			Robot 19 	f:8.46 	mf: 199.19 	g0: 1.99 	g1: 2.40 	g2: 0.75 	g3: 2.71 	g4: 8.99
		Population 20
			Robot 0 	f:248.13 	mf: 203.61 	g0: 0.98 	g1: 1.07 	g2: 0.61 	g3: 3.75 	g4: 12.28
			Robot 1 	f:66.91 	mf: 75.06 	g0: 1.16 	g1: 2.54 	g2: 0.69 	g3: 3.17 	g4: 63.22
			Robot 2 	f:274.07 	mf: 233.74 	g0: 1.72 	g1: 1.38 	g2: 0.68 	g3: 4.09 	g4: 42.91
			Robot 3 	f:293.79 	mf: 316.16 	g0: 0.83 	g1: 0.69 	g2: 0.69 	g3: 8.66 	g4: 62.31
			Robot 4 	f:262.15 	mf: 276.14 	g0: 1.76 	g1: 1.19 	g2: 0.69 	g3: 8.51 	g4: 21.63
			Robot 5 	f:269.45 	mf: 322.26 	g0: 1.03 	g1: 0.77 	g2: 0.78 	g3: 3.98 	g4: 20.18
