QtdRobots: 10
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 50
PointsCollision: -100
PointsMoving: 10
MaxPopulation: 40
MaxTime: 120
EnvMutationRate: 0.2

Environment 0
	Repetition 0
		Population 0
			Robot 9 	f:185.26 	mf: 161.02 	g0: 2.28 	g1: 0.68 	g2: 0.79 	g3: 6.51 	g4: 37.04
		Population 32
			Robot 0 	f:233.32 	mf: 208.66 	g0: 2.06 	g1: 1.24 	g2: 0.79 	g3: 7.41 	g4: 40.87
			Robot 1 	f:128.15 	mf: 203.47 	g0: 2.08 	g1: 0.62 	g2: 0.83 	g3: 6.45 	g4: 54.26
			Robot 2 	f:58.40 	mf: 90.22 	g0: 1.97 	g1: 0.88 	g2: 0.70 	g3: 6.26 	g4: 50.60
			Robot 3 	f:204.79 	mf: 159.20 	g0: 1.74 	g1: 1.22 	g2: 0.70 	g3: 6.38 	g4: 36.64
			Robot 4 	f:120.22 	mf: 192.37 	g0: 2.00 	g1: 1.02 	g2: 0.82 	g3: 6.43 	g4: 40.08
			Robot 5 	f:202.58 	mf: 150.55 	g0: 2.19 	g1: 0.96 	g2: 0.70 	g3: 7.27 	g4: 39.50
			Robot 6 	f:-113.43 	mf: 0.24 	g0: 1.89 	g1: 1.28 	g2: 0.72 	g3: 6.14 	g4: 46.06
			Robot 7 	f:237.83 	mf: 165.11 	g0: 2.01 	g1: 1.10 	g2: 0.81 	g3: 7.54 	g4: 39.60
			Robot 8 	f:-25.84 	mf: 85.26 	g0: 2.10 	g1: 0.79 	g2: 0.65 	g3: 6.39 	g4: 37.92
			Robot 9 	f:226.86 	mf: 169.52 	g0: 2.27 	g1: 0.71 	g2: 0.79 	g3: 6.56 	g4: 37.23
		Population 33
			Robot 0 	f:160.54 	mf: 199.68 	g0: 2.06 	g1: 1.24 	g2: 0.79 	g3: 7.41 	g4: 40.87
			Robot 1 	f:115.09 	mf: 159.32 	g0: 2.08 	g1: 0.65 	g2: 0.82 	g3: 6.50 	g4: 53.59
			Robot 2 	f:50.70 	mf: 72.05 	g0: 2.02 	g1: 0.90 	g2: 0.70 	g3: 6.31 	g4: 50.12
			Robot 3 	f:199.83 	mf: 175.85 	g0: 1.74 	g1: 1.22 	g2: 0.70 	g3: 6.38 	g4: 36.64
			Robot 4 	f:169.68 	mf: 171.47 	g0: 2.00 	g1: 1.02 	g2: 0.82 	g3: 6.43 	g4: 40.08
			Robot 5 	f:48.45 	mf: 119.32 	g0: 2.19 	g1: 0.97 	g2: 0.70 	g3: 7.27 	g4: 39.57
			Robot 6 	f:135.06 	mf: 22.68 	g0: 1.90 	g1: 1.28 	g2: 0.73 	g3: 6.21 	g4: 45.80
			Robot 7 	f:192.15 	mf: 185.04 	g0: 2.01 	g1: 1.10 	g2: 0.81 	g3: 7.54 	g4: 39.60
			Robot 8 	f:192.73 	mf: 112.92 	g0: 2.10 	g1: 0.79 	g2: 0.65 	g3: 6.39 	g4: 37.92
			Robot 9 	f:-179.27 	mf: 77.62 	g0: 2.26 	g1: 0.74 	g2: 0.79 	g3: 6.60 	g4: 37.42
		Population 34
			Robot 0 	f:114.20 	mf: 169.35 	g0: 2.06 	g1: 1.24 	g2: 0.79 	g3: 7.42 	g4: 40.80
			Robot 1 	f:245.30 	mf: 162.85 	g0: 2.08 	g1: 0.65 	g2: 0.82 	g3: 6.50 	g4: 53.59
			Robot 2 	f:105.49 	mf: 71.53 	g0: 2.02 	g1: 0.91 	g2: 0.71 	g3: 6.37 	g4: 49.59
			Robot 3 	f:175.18 	mf: 193.27 	g0: 1.75 	g1: 1.30 	g2: 0.71 	g3: 6.43 	g4: 36.79
			Robot 4 	f:243.31 	mf: 177.74 	g0: 2.00 	g1: 1.02 	g2: 0.82 	g3: 6.43 	g4: 40.08
			Robot 5 	f:204.49 	mf: 151.84 	g0: 2.22 	g1: 0.98 	g2: 0.71 	g3: 7.29 	g4: 39.57
			Robot 6 	f:207.94 	mf: 76.53 	g0: 1.90 	g1: 1.27 	g2: 0.73 	g3: 6.27 	g4: 45.49
			Robot 7 	f:240.67 	mf: 223.55 	g0: 2.01 	g1: 1.10 	g2: 0.81 	g3: 7.54 	g4: 39.60
			Robot 8 	f:24.00 	mf: 63.63 	g0: 2.10 	g1: 0.80 	g2: 0.66 	g3: 6.24 	g4: 38.00
			Robot 9 	f:151.40 	mf: 66.33 	g0: 2.24 	g1: 0.76 	g2: 0.79 	g3: 6.65 	g4: 37.53
		Population 35
			Robot 0 	f:232.40 	mf: 169.05 	g0: 2.05 	g1: 1.23 	g2: 0.80 	g3: 7.37 	g4: 40.77
			Robot 1 	f:193.35 	mf: 184.58 	g0: 2.08 	g1: 0.78 	g2: 0.82 	g3: 6.50 	g4: 52.91
			Robot 2 	f:213.07 	mf: 123.09 	g0: 2.02 	g1: 0.88 	g2: 0.71 	g3: 6.38 	g4: 47.33
			Robot 3 	f:187.94 	mf: 187.65 	g0: 1.76 	g1: 1.29 	g2: 0.71 	g3: 6.43 	g4: 36.97
			Robot 4 	f:243.31 	mf: 218.77 	g0: 2.00 	g1: 1.02 	g2: 0.82 	g3: 6.43 	g4: 40.08
			Robot 5 	f:201.53 	mf: 151.49 	g0: 2.21 	g1: 0.98 	g2: 0.68 	g3: 7.24 	g4: 39.59
			Robot 6 	f:66.60 	mf: 136.53 	g0: 1.91 	g1: 1.26 	g2: 0.74 	g3: 6.28 	g4: 45.22
			Robot 7 	f:35.23 	mf: 156.02 	g0: 2.01 	g1: 1.10 	g2: 0.81 	g3: 7.43 	g4: 39.62
			Robot 8 	f:196.81 	mf: 137.85 	g0: 2.09 	g1: 0.82 	g2: 0.67 	g3: 6.25 	g4: 36.45
			Robot 9 	f:176.85 	mf: 49.66 	g0: 2.23 	g1: 0.77 	g2: 0.79 	g3: 6.58 	g4: 37.57
		Population 36
			Robot 0 	f:131.48 	mf: 159.36 	g0: 2.06 	g1: 1.21 	g2: 0.79 	g3: 7.22 	g4: 42.80
			Robot 1 	f:158.83 	mf: 199.16 	g0: 2.08 	g1: 0.79 	g2: 0.82 	g3: 6.53 	g4: 52.25
			Robot 2 	f:157.27 	mf: 158.61 	g0: 2.03 	g1: 0.89 	g2: 0.71 	g3: 6.42 	g4: 46.94
			Robot 3 	f:151.40 	mf: 171.51 	g0: 1.78 	g1: 1.27 	g2: 0.71 	g3: 6.47 	g4: 37.10
			Robot 4 	f:93.24 	mf: 193.29 	g0: 2.01 	g1: 1.02 	g2: 0.82 	g3: 6.47 	g4: 40.05
			Robot 5 	f:202.98 	mf: 203.00 	g0: 2.21 	g1: 0.98 	g2: 0.68 	g3: 7.24 	g4: 39.59
			Robot 6 	f:148.98 	mf: 141.17 	g0: 1.92 	g1: 1.24 	g2: 0.73 	g3: 6.33 	g4: 44.94
			Robot 7 	f:114.83 	mf: 130.25 	g0: 2.02 	g1: 1.09 	g2: 0.81 	g3: 7.42 	g4: 39.62
			Robot 8 	f:104.82 	mf: 108.55 	g0: 2.10 	g1: 0.82 	g2: 0.67 	g3: 6.30 	g4: 36.60
			Robot 9 	f:147.83 	mf: 158.69 	g0: 2.23 	g1: 0.78 	g2: 0.79 	g3: 6.61 	g4: 36.80
		Population 37
			Robot 0 	f:136.81 	mf: 166.90 	g0: 2.10 	g1: 1.20 	g2: 0.79 	g3: 7.22 	g4: 40.58
			Robot 1 	f:133.16 	mf: 161.78 	g0: 2.09 	g1: 0.80 	g2: 0.81 	g3: 6.57 	g4: 51.62
			Robot 2 	f:168.62 	mf: 179.65 	g0: 1.95 	g1: 0.89 	g2: 0.71 	g3: 6.46 	g4: 46.58
			Robot 3 	f:151.35 	mf: 163.56 	g0: 1.80 	g1: 1.22 	g2: 0.71 	g3: 6.51 	g4: 37.22
			Robot 4 	f:177.31 	mf: 171.29 	g0: 2.02 	g1: 1.02 	g2: 0.81 	g3: 6.51 	g4: 40.03
			Robot 5 	f:204.01 	mf: 202.84 	g0: 2.21 	g1: 0.98 	g2: 0.68 	g3: 7.24 	g4: 39.59
			Robot 6 	f:205.32 	mf: 140.30 	g0: 1.92 	g1: 1.24 	g2: 0.73 	g3: 6.33 	g4: 44.94
			Robot 7 	f:173.86 	mf: 107.98 	g0: 2.03 	g1: 1.08 	g2: 0.80 	g3: 7.41 	g4: 39.62
			Robot 8 	f:153.70 	mf: 151.78 	g0: 2.10 	g1: 0.81 	g2: 0.67 	g3: 6.25 	g4: 36.75
			Robot 9 	f:171.44 	mf: 165.37 	g0: 2.23 	g1: 0.79 	g2: 0.78 	g3: 6.64 	g4: 36.94
		Population 38
			Robot 0 	f:202.54 	mf: 156.94 	g0: 2.10 	g1: 1.20 	g2: 0.79 	g3: 7.22 	g4: 40.58
			Robot 1 	f:84.86 	mf: 125.62 	g0: 2.08 	g1: 0.82 	g2: 0.81 	g3: 6.56 	g4: 51.28
			Robot 2 	f:153.92 	mf: 159.94 	g0: 1.95 	g1: 0.91 	g2: 0.71 	g3: 6.46 	g4: 46.50
			Robot 3 	f:210.58 	mf: 171.11 	g0: 1.80 	g1: 1.22 	g2: 0.71 	g3: 6.51 	g4: 37.22
			Robot 4 	f:240.96 	mf: 170.50 	g0: 2.02 	g1: 1.02 	g2: 0.81 	g3: 6.51 	g4: 40.03
			Robot 5 	f:88.74 	mf: 165.25 	g0: 2.19 	g1: 0.99 	g2: 0.69 	g3: 7.20 	g4: 39.86
			Robot 6 	f:193.48 	mf: 182.59 	g0: 1.92 	g1: 1.24 	g2: 0.73 	g3: 6.33 	g4: 44.94
			Robot 7 	f:228.74 	mf: 172.48 	g0: 2.03 	g1: 1.08 	g2: 0.80 	g3: 7.41 	g4: 39.62
			Robot 8 	f:126.48 	mf: 128.34 	g0: 2.03 	g1: 0.83 	g2: 0.67 	g3: 6.26 	g4: 37.16
			Robot 9 	f:222.39 	mf: 180.55 	g0: 2.23 	g1: 0.79 	g2: 0.78 	g3: 6.64 	g4: 36.94
		Population 39
			Robot 0 	f:202.54 	mf: 156.94 	g0: 2.10 	g1: 1.20 	g2: 0.79 	g3: 7.22 	g4: 40.58
			Robot 1 	f:84.86 	mf: 125.62 	g0: 2.08 	g1: 0.82 	g2: 0.81 	g3: 6.56 	g4: 51.28
			Robot 2 	f:153.92 	mf: 159.94 	g0: 1.95 	g1: 0.91 	g2: 0.71 	g3: 6.46 	g4: 46.50
			Robot 3 	f:210.58 	mf: 171.11 	g0: 1.80 	g1: 1.22 	g2: 0.71 	g3: 6.51 	g4: 37.22
			Robot 4 	f:240.96 	mf: 170.50 	g0: 2.02 	g1: 1.02 	g2: 0.81 	g3: 6.51 	g4: 40.03
			Robot 5 	f:88.74 	mf: 165.25 	g0: 2.19 	g1: 0.99 	g2: 0.69 	g3: 7.20 	g4: 39.86
			Robot 6 	f:193.48 	mf: 182.59 	g0: 1.92 	g1: 1.24 	g2: 0.73 	g3: 6.33 	g4: 44.94
			Robot 7 	f:228.74 	mf: 172.48 	g0: 2.03 	g1: 1.08 	g2: 0.80 	g3: 7.41 	g4: 39.62
			Robot 8 	f:126.48 	mf: 128.34 	g0: 2.03 	g1: 0.83 	g2: 0.67 	g3: 6.26 	g4: 37.16
			Robot 9 	f:222.39 	mf: 180.55 	g0: 2.23 	g1: 0.79 	g2: 0.78 	g3: 6.64 	g4: 36.94
	Repetition 1
		Population 0
			Robot 0 	f:-71.20 	mf: 100.38 	g0: 1.47 	g1: 2.84 	g2: 0.66 	g3: 1.45 	g4: 70.36
			Robot 1 	f:3.01 	mf: 95.97 	g0: 1.21 	g1: 0.16 	g2: 0.05 	g3: 0.85 	g4: 28.96
			Robot 2 	f:206.96 	mf: 124.47 	g0: 0.80 	g1: 1.79 	g2: 0.74 	g3: 6.42 	g4: 49.81
			Robot 3 	f:87.14 	mf: 168.14 	g0: 1.51 	g1: 2.10 	g2: 0.32 	g3: 3.62 	g4: 44.76
			Robot 4 	f:-6.37 	mf: 133.53 	g0: 1.96 	g1: 0.29 	g2: 0.94 	g3: 7.76 	g4: 6.78
			Robot 5 	f:121.90 	mf: 134.91 	g0: 1.11 	g1: 1.30 	g2: 0.48 	g3: 2.09 	g4: 16.56
			Robot 6 	f:71.76 	mf: 160.89 	g0: 0.28 	g1: 0.74 	g2: 0.27 	g3: 7.37 	g4: 76.37
			Robot 7 	f:248.22 	mf: 216.77 	g0: 2.65 	g1: 0.98 	g2: 0.84 	g3: 8.18 	g4: 50.45
			Robot 8 	f:6.20 	mf: 58.52 	g0: 2.67 	g1: 1.79 	g2: 0.80 	g3: 2.69 	g4: 48.83
			Robot 9 	f:202.85 	mf: 200.67 	g0: 1.18 	g1: 0.48 	g2: 0.90 	g3: 6.03 	g4: 63.59
		Population 1
			Robot 0 	f:157.29 	mf: 85.30 	g0: 1.46 	g1: 2.72 	g2: 0.67 	g3: 1.68 	g4: 70.02
			Robot 1 	f:15.48 	mf: 72.85 	g0: 1.20 	g1: 0.18 	g2: 0.09 	g3: 1.11 	g4: 30.69
			Robot 2 	f:196.38 	mf: 138.62 	g0: 0.82 	g1: 1.70 	g2: 0.74 	g3: 6.40 	g4: 50.50
			Robot 3 	f:90.49 	mf: 128.11 	g0: 1.49 	g1: 2.02 	g2: 0.35 	g3: 3.74 	g4: 44.52
			Robot 4 	f:142.73 	mf: 100.79 	g0: 1.92 	g1: 0.30 	g2: 0.93 	g3: 7.68 	g4: 9.62
			Robot 5 	f:-304.14 	mf: 3.95 	g0: 1.11 	g1: 1.26 	g2: 0.50 	g3: 2.29 	g4: 18.91
			Robot 6 	f:29.92 	mf: 106.37 	g0: 0.33 	g1: 0.72 	g2: 0.33 	g3: 7.31 	g4: 75.73
			Robot 7 	f:183.52 	mf: 201.69 	g0: 2.58 	g1: 0.96 	g2: 0.84 	g3: 8.07 	g4: 51.11
			Robot 8 	f:222.56 	mf: 90.54 	g0: 2.59 	g1: 1.78 	g2: 0.81 	g3: 2.86 	g4: 49.56
			Robot 9 	f:255.20 	mf: 211.61 	g0: 1.18 	g1: 0.48 	g2: 0.90 	g3: 6.03 	g4: 63.59
		Population 2
			Robot 0 	f:-647.47 	mf: -187.13 	g0: 1.43 	g1: 2.67 	g2: 0.67 	g3: 1.91 	g4: 69.05
			Robot 1 	f:28.18 	mf: 15.55 	g0: 1.19 	g1: 0.26 	g2: 0.13 	g3: 1.37 	g4: 31.68
			Robot 2 	f:205.60 	mf: 202.98 	g0: 0.82 	g1: 1.70 	g2: 0.74 	g3: 6.40 	g4: 50.50
			Robot 3 	f:39.24 	mf: 72.29 	g0: 1.46 	g1: 2.00 	g2: 0.37 	g3: 3.87 	g4: 44.82
			Robot 4 	f:74.00 	mf: 70.12 	g0: 1.86 	g1: 0.43 	g2: 0.92 	g3: 7.72 	g4: 14.72
			Robot 5 	f:78.97 	mf: -34.42 	g0: 1.09 	g1: 1.28 	g2: 0.51 	g3: 2.49 	g4: 20.49
			Robot 6 	f:98.78 	mf: 66.82 	g0: 0.35 	g1: 0.77 	g2: 0.35 	g3: 7.26 	g4: 74.47
			Robot 7 	f:158.11 	mf: 196.61 	g0: 2.49 	g1: 0.99 	g2: 0.84 	g3: 7.99 	g4: 51.08
			Robot 8 	f:146.37 	mf: 125.04 	g0: 2.51 	g1: 1.78 	g2: 0.80 	g3: 3.03 	g4: 49.61
			Robot 9 	f:31.26 	mf: 163.10 	g0: 1.16 	g1: 0.54 	g2: 0.89 	g3: 6.05 	g4: 62.93
		Population 3
			Robot 0 	f:-397.03 	mf: -295.74 	g0: 1.39 	g1: 2.62 	g2: 0.68 	g3: 2.14 	g4: 68.12
			Robot 1 	f:-13.07 	mf: 10.20 	g0: 1.17 	g1: 0.33 	g2: 0.16 	g3: 1.62 	g4: 32.62
			Robot 2 	f:214.52 	mf: 205.50 	g0: 0.82 	g1: 1.70 	g2: 0.74 	g3: 6.40 	g4: 50.50
			Robot 3 	f:100.92 	mf: 76.88 	g0: 1.43 	g1: 1.99 	g2: 0.39 	g3: 4.00 	g4: 45.10
			Robot 4 	f:263.69 	mf: 160.14 	g0: 1.86 	g1: 0.43 	g2: 0.92 	g3: 7.72 	g4: 14.72
			Robot 5 	f:150.81 	mf: -24.79 	g0: 1.08 	g1: 1.30 	g2: 0.52 	g3: 2.69 	g4: 21.99
			Robot 6 	f:105.18 	mf: 77.96 	g0: 0.38 	g1: 0.82 	g2: 0.37 	g3: 7.22 	g4: 73.27
			Robot 7 	f:-5.81 	mf: 111.94 	g0: 2.40 	g1: 1.11 	g2: 0.84 	g3: 7.91 	g4: 51.05
			Robot 8 	f:-107.58 	mf: 87.11 	g0: 2.42 	g1: 1.77 	g2: 0.80 	g3: 3.20 	g4: 49.66
			Robot 9 	f:247.46 	mf: 177.97 	g0: 1.16 	g1: 0.54 	g2: 0.89 	g3: 6.05 	g4: 62.93
		Population 4
			Robot 0 	f:-404.49 	mf: -483.00 	g0: 1.37 	g1: 2.58 	g2: 0.69 	g3: 2.35 	g4: 67.24
			Robot 1 	f:44.47 	mf: 19.86 	g0: 1.15 	g1: 0.50 	g2: 0.22 	g3: 1.86 	g4: 33.52
			Robot 2 	f:211.92 	mf: 210.68 	g0: 0.82 	g1: 1.70 	g2: 0.74 	g3: 6.40 	g4: 50.50
			Robot 3 	f:-22.13 	mf: 39.35 	g0: 1.40 	g1: 1.97 	g2: 0.41 	g3: 4.12 	g4: 45.37
			Robot 4 	f:69.00 	mf: 135.57 	g0: 1.81 	g1: 0.49 	g2: 0.91 	g3: 7.73 	g4: 16.51
			Robot 5 	f:134.32 	mf: 121.37 	g0: 1.07 	g1: 1.32 	g2: 0.53 	g3: 2.86 	g4: 23.42
			Robot 6 	f:108.89 	mf: 104.28 	g0: 0.40 	g1: 0.86 	g2: 0.39 	g3: 7.18 	g4: 72.14
			Robot 7 	f:232.72 	mf: 128.34 	g0: 2.40 	g1: 1.11 	g2: 0.84 	g3: 7.91 	g4: 51.05
			Robot 8 	f:202.15 	mf: 80.31 	g0: 2.34 	g1: 1.77 	g2: 0.80 	g3: 3.31 	g4: 49.70
			Robot 9 	f:265.02 	mf: 181.25 	g0: 1.16 	g1: 0.54 	g2: 0.89 	g3: 6.05 	g4: 62.93
		Population 5
			Robot 0 	f:29.60 	mf: -257.31 	g0: 1.36 	g1: 2.48 	g2: 0.70 	g3: 2.54 	g4: 67.02
			Robot 1 	f:64.44 	mf: 31.95 	g0: 1.15 	g1: 0.57 	g2: 0.26 	g3: 2.07 	g4: 34.20
			Robot 2 	f:16.80 	mf: 147.75 	g0: 0.83 	g1: 1.64 	g2: 0.75 	g3: 6.39 	g4: 51.12
			Robot 3 	f:116.85 	mf: 65.22 	g0: 1.38 	g1: 1.90 	g2: 0.43 	g3: 4.18 	g4: 46.25
			Robot 4 	f:87.86 	mf: 140.18 	g0: 1.78 	g1: 0.49 	g2: 0.91 	g3: 7.65 	g4: 18.83
			Robot 5 	f:152.99 	mf: 146.04 	g0: 1.07 	g1: 1.32 	g2: 0.53 	g3: 2.86 	g4: 23.42
			Robot 6 	f:115.05 	mf: 109.71 	g0: 0.44 	g1: 0.85 	g2: 0.42 	g3: 7.12 	g4: 71.68
			Robot 7 	f:57.64 	mf: 94.85 	g0: 2.34 	g1: 1.08 	g2: 0.84 	g3: 7.82 	g4: 51.64
			Robot 8 	f:235.49 	mf: 110.02 	g0: 2.34 	g1: 1.77 	g2: 0.80 	g3: 3.31 	g4: 49.70
			Robot 9 	f:148.23 	mf: 220.24 	g0: 1.16 	g1: 0.54 	g2: 0.89 	g3: 6.05 	g4: 62.93
		Population 6
			Robot 0 	f:-17.93 	mf: -130.94 	g0: 1.35 	g1: 2.38 	g2: 0.71 	g3: 3.00 	g4: 66.82
			Robot 1 	f:72.46 	mf: 60.45 	g0: 1.15 	g1: 0.57 	g2: 0.29 	g3: 2.27 	g4: 35.64
			Robot 2 	f:210.62 	mf: 146.45 	g0: 0.85 	g1: 1.59 	g2: 0.76 	g3: 6.37 	g4: 51.71
			Robot 3 	f:34.32 	mf: 43.01 	g0: 1.37 	g1: 1.83 	g2: 0.45 	g3: 4.27 	g4: 47.09
			Robot 4 	f:107.11 	mf: 87.99 	g0: 1.75 	g1: 0.50 	g2: 0.91 	g3: 7.57 	g4: 24.33
			Robot 5 	f:-454.51 	mf: -55.73 	g0: 1.07 	g1: 1.29 	g2: 0.55 	g3: 3.32 	g4: 25.40
			Robot 6 	f:121.70 	mf: 115.21 	g0: 0.47 	g1: 0.83 	g2: 0.44 	g3: 7.07 	g4: 71.24
			Robot 7 	f:195.09 	mf: 161.81 	g0: 2.27 	g1: 1.06 	g2: 0.83 	g3: 7.73 	g4: 52.21
			Robot 8 	f:227.87 	mf: 221.84 	g0: 2.28 	g1: 1.71 	g2: 0.80 	g3: 3.44 	g4: 50.36
			Robot 9 	f:255.24 	mf: 222.83 	g0: 1.16 	g1: 0.54 	g2: 0.89 	g3: 6.05 	g4: 62.93
		Population 7
			Robot 0 	f:190.12 	mf: 67.26 	g0: 1.31 	g1: 2.29 	g2: 0.71 	g3: 3.16 	g4: 66.63
			Robot 1 	f:86.84 	mf: 74.58 	g0: 1.15 	g1: 0.59 	g2: 0.32 	g3: 2.46 	g4: 36.69
			Robot 2 	f:171.27 	mf: 132.90 	g0: 0.87 	g1: 1.53 	g2: 0.76 	g3: 6.35 	g4: 52.28
			Robot 3 	f:117.85 	mf: 89.67 	g0: 1.36 	g1: 1.77 	g2: 0.48 	g3: 4.36 	g4: 47.88
			Robot 4 	f:238.60 	mf: 144.52 	g0: 1.72 	g1: 0.50 	g2: 0.91 	g3: 7.49 	g4: 26.26
			Robot 5 	f:110.47 	mf: -63.68 	g0: 1.08 	g1: 1.25 	g2: 0.57 	g3: 3.46 	g4: 27.27
			Robot 6 	f:130.12 	mf: 122.29 	g0: 0.51 	g1: 0.82 	g2: 0.46 	g3: 7.02 	g4: 70.82
			Robot 7 	f:238.51 	mf: 163.74 	g0: 2.21 	g1: 1.03 	g2: 0.84 	g3: 7.64 	g4: 52.74
			Robot 8 	f:-225.24 	mf: 79.37 	g0: 2.23 	g1: 1.65 	g2: 0.81 	g3: 3.80 	g4: 50.99
			Robot 9 	f:263.24 	mf: 222.24 	g0: 1.16 	g1: 0.54 	g2: 0.89 	g3: 6.05 	g4: 62.93
		Population 8
			Robot 0 	f:104.73 	mf: 92.31 	g0: 1.36 	g1: 2.20 	g2: 0.72 	g3: 3.30 	g4: 66.44
			Robot 1 	f:94.90 	mf: 84.73 	g0: 1.15 	g1: 0.58 	g2: 0.35 	g3: 2.64 	g4: 38.00
			Robot 2 	f:200.65 	mf: 194.18 	g0: 0.87 	g1: 1.53 	g2: 0.76 	g3: 6.35 	g4: 52.28
			Robot 3 	f:138.73 	mf: 96.97 	g0: 1.36 	g1: 1.77 	g2: 0.48 	g3: 4.36 	g4: 47.88
			Robot 4 	f:85.98 	mf: 143.90 	g0: 1.69 	g1: 0.50 	g2: 0.91 	g3: 7.06 	g4: 28.10
			Robot 5 	f:151.09 	mf: -64.32 	g0: 1.08 	g1: 1.25 	g2: 0.57 	g3: 3.46 	g4: 27.27
			Robot 6 	f:135.57 	mf: 129.13 	g0: 0.51 	g1: 0.82 	g2: 0.46 	g3: 7.02 	g4: 70.82
			Robot 7 	f:157.21 	mf: 196.93 	g0: 2.21 	g1: 1.03 	g2: 0.84 	g3: 7.64 	g4: 52.74
			Robot 8 	f:223.06 	mf: 75.23 	g0: 2.23 	g1: 1.65 	g2: 0.81 	g3: 3.80 	g4: 50.99
			Robot 9 	f:129.67 	mf: 216.05 	g0: 1.16 	g1: 0.54 	g2: 0.89 	g3: 6.05 	g4: 62.93
		Population 9
			Robot 0 	f:-75.13 	mf: 73.24 	g0: 1.35 	g1: 2.12 	g2: 0.73 	g3: 3.44 	g4: 66.27
			Robot 1 	f:40.74 	mf: 74.16 	g0: 1.15 	g1: 0.58 	g2: 0.37 	g3: 2.81 	g4: 39.25
			Robot 2 	f:197.21 	mf: 189.71 	g0: 0.88 	g1: 1.48 	g2: 0.77 	g3: 6.34 	g4: 51.81
			Robot 3 	f:138.49 	mf: 131.69 	g0: 1.35 	g1: 1.71 	g2: 0.50 	g3: 4.45 	g4: 48.63
			Robot 4 	f:127.96 	mf: 150.85 	g0: 1.66 	g1: 0.50 	g2: 0.91 	g3: 7.01 	g4: 29.84
			Robot 5 	f:157.39 	mf: 139.65 	g0: 1.08 	g1: 1.21 	g2: 0.59 	g3: 3.59 	g4: 29.06
			Robot 6 	f:1.40 	mf: 89.03 	g0: 0.54 	g1: 0.80 	g2: 0.48 	g3: 6.97 	g4: 70.43
			Robot 7 	f:191.81 	mf: 195.84 	g0: 2.16 	g1: 1.01 	g2: 0.84 	g3: 7.57 	g4: 53.25
			Robot 8 	f:206.53 	mf: 68.11 	g0: 2.17 	g1: 1.60 	g2: 0.81 	g3: 3.92 	g4: 51.59
			Robot 9 	f:230.68 	mf: 207.87 	g0: 1.16 	g1: 0.54 	g2: 0.89 	g3: 6.05 	g4: 62.93
		Population 10
			Robot 0 	f:-44.52 	mf: -4.97 	g0: 1.34 	g1: 2.04 	g2: 0.74 	g3: 3.64 	g4: 66.10
			Robot 1 	f:106.01 	mf: 80.55 	g0: 1.15 	g1: 0.58 	g2: 0.40 	g3: 2.97 	g4: 40.43
			Robot 2 	f:216.93 	mf: 204.93 	g0: 0.89 	g1: 1.44 	g2: 0.78 	g3: 6.32 	g4: 54.11
			Robot 3 	f:137.80 	mf: 138.34 	g0: 1.39 	g1: 1.65 	g2: 0.52 	g3: 4.53 	g4: 49.35
			Robot 4 	f:273.12 	mf: 162.36 	g0: 1.66 	g1: 0.50 	g2: 0.91 	g3: 7.01 	g4: 29.84
			Robot 5 	f:-106.86 	mf: 67.21 	g0: 1.08 	g1: 1.18 	g2: 0.60 	g3: 3.71 	g4: 33.43
			Robot 6 	f:-72.72 	mf: 21.42 	g0: 0.57 	g1: 0.79 	g2: 0.51 	g3: 6.92 	g4: 70.05
			Robot 7 	f:127.08 	mf: 158.70 	g0: 2.11 	g1: 0.98 	g2: 0.84 	g3: 7.49 	g4: 53.94
			Robot 8 	f:163.79 	mf: 197.79 	g0: 2.12 	g1: 1.54 	g2: 0.81 	g3: 4.02 	g4: 52.15
			Robot 9 	f:265.47 	mf: 208.61 	g0: 1.16 	g1: 0.54 	g2: 0.89 	g3: 6.05 	g4: 62.93
		Population 11
			Robot 0 	f:133.78 	mf: 4.71 	g0: 1.36 	g1: 1.96 	g2: 0.75 	g3: 3.81 	g4: 64.29
			Robot 1 	f:120.30 	mf: 89.02 	g0: 1.18 	g1: 0.58 	g2: 0.43 	g3: 3.48 	g4: 39.90
			Robot 2 	f:129.18 	mf: 181.11 	g0: 0.93 	g1: 1.39 	g2: 0.78 	g3: 6.36 	g4: 52.89
			Robot 3 	f:-54.23 	mf: 74.02 	g0: 1.40 	g1: 1.59 	g2: 0.54 	g3: 4.65 	g4: 48.37
			Robot 4 	f:273.12 	mf: 224.74 	g0: 1.66 	g1: 0.50 	g2: 0.91 	g3: 7.01 	g4: 29.84
			Robot 5 	f:175.33 	mf: 75.29 	g0: 1.11 	g1: 1.15 	g2: 0.62 	g3: 3.88 	g4: 33.25
			Robot 6 	f:136.35 	mf: 21.68 	g0: 0.63 	g1: 0.78 	g2: 0.53 	g3: 6.93 	g4: 68.04
			Robot 7 	f:238.28 	mf: 185.72 	g0: 2.09 	g1: 0.96 	g2: 0.85 	g3: 7.47 	g4: 52.73
			Robot 8 	f:226.10 	mf: 198.81 	g0: 2.10 	g1: 1.49 	g2: 0.82 	g3: 4.17 	g4: 51.04
			Robot 9 	f:123.12 	mf: 206.42 	g0: 1.18 	g1: 0.66 	g2: 0.89 	g3: 6.10 	g4: 61.28
		Population 12
