QtdRobots: 15
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 50
PointsCollision: -10
PointsMoving: 10
MaxPopulation: 500
MaxTime: 600
EnvMutationRate: 0.2

Environment 0	 h: 5	 mr: 0.2	 nc: 0.5	 nm: 0.5	 bmp: 1	 cc: 1
	Repetition 0
		Population 0
			Robot 3 	f: 294.85 	mf: 158.60 	ga0: -4.91 	ga1: -0.91 	ga2: 0.05 	ga3: 0.12 	ga4: 0.28 	ga5: 0.06 	ga6: 0.25 	gb0: -4.60 	gb1: -0.93 	gb2: 0.10 	gb3: 0.00 	gb4: 0.18 	gb5: 0.13 	gb6: 0.37 	gb7: 0.01 	gb8: 0.00 	gb9: 0.53
			Robot 4 	f: -576.44 	mf: 5.80 	ga0: -5.26 	ga1: 0.10 	ga2: 0.05 	ga3: 0.14 	ga4: 0.17 	ga5: 0.09 	ga6: 0.28 	gb0: -4.96 	gb1: -0.15 	gb2: 0.11 	gb3: 0.24 	gb4: 0.18 	gb5: 0.04 	gb6: 0.35 	gb7: 0.07 	gb8: -0.10 	gb9: 0.45
			Robot 5 	f: -128.93 	mf: 119.60 	ga0: -4.77 	ga1: 0.11 	ga2: 0.04 	ga3: 0.43 	ga4: 0.20 	ga5: 0.11 	ga6: 0.41 	gb0: -4.50 	gb1: -0.19 	gb2: 0.08 	gb3: 0.35 	gb4: 0.22 	gb5: 0.04 	gb6: 0.43 	gb7: -0.05 	gb8: -0.10 	gb9: 0.53
			Robot 6 	f: 63.59 	mf: -65.60 	ga0: -5.48 	ga1: -0.26 	ga2: 0.04 	ga3: 0.11 	ga4: 0.26 	ga5: 0.24 	ga6: 0.41 	gb0: -5.18 	gb1: -0.29 	gb2: 0.05 	gb3: 0.03 	gb4: 0.25 	gb5: 0.12 	gb6: 0.45 	gb7: 0.02 	gb8: 0.04 	gb9: 0.59
			Robot 7 	f: -492.56 	mf: 64.00 	ga0: -6.18 	ga1: 0.35 	ga2: 0.15 	ga3: 0.11 	ga4: 0.15 	ga5: 0.09 	ga6: 0.49 	gb0: -5.67 	gb1: 0.12 	gb2: 0.03 	gb3: 0.01 	gb4: 0.15 	gb5: 0.09 	gb6: 0.47 	gb7: 0.04 	gb8: -0.06 	gb9: 0.51
			Robot 8 	f: 472.17 	mf: 270.20 	ga0: -5.31 	ga1: -0.86 	ga2: 0.05 	ga3: 0.11 	ga4: 0.15 	ga5: 0.12 	ga6: 0.32 	gb0: -4.83 	gb1: -0.88 	gb2: 0.02 	gb3: 0.07 	gb4: 0.02 	gb5: 0.12 	gb6: 0.39 	gb7: -0.07 	gb8: -0.08 	gb9: 0.51
			Robot 9 	f: 267.69 	mf: 256.20 	ga0: -5.34 	ga1: 1.56 	ga2: 0.06 	ga3: 0.23 	ga4: 0.33 	ga5: 0.10 	ga6: 0.31 	gb0: -5.03 	gb1: 0.29 	gb2: 0.04 	gb3: 0.12 	gb4: 0.17 	gb5: 0.14 	gb6: 0.30 	gb7: -0.10 	gb8: 0.06 	gb9: 0.49
			Robot 10 	f: 25.71 	mf: 123.00 	ga0: -6.38 	ga1: -0.45 	ga2: 0.04 	ga3: 0.12 	ga4: 0.18 	ga5: 0.12 	ga6: 0.38 	gb0: -5.75 	gb1: -0.60 	gb2: 0.02 	gb3: 0.08 	gb4: 0.05 	gb5: 0.06 	gb6: 0.35 	gb7: 0.04 	gb8: 0.03 	gb9: 0.62
			Robot 11 	f: 321.62 	mf: -135.40 	ga0: -7.78 	ga1: -0.42 	ga2: 0.03 	ga3: 0.12 	ga4: 0.42 	ga5: 0.08 	ga6: 0.24 	gb0: -6.36 	gb1: -0.41 	gb2: 0.03 	gb3: 0.14 	gb4: 0.33 	gb5: 0.12 	gb6: 0.36 	gb7: -0.02 	gb8: 0.03 	gb9: 0.47
			Robot 12 	f: -161.04 	mf: 177.80 	ga0: -5.65 	ga1: -0.87 	ga2: 0.04 	ga3: 0.11 	ga4: 0.12 	ga5: 0.09 	ga6: 0.27 	gb0: -5.33 	gb1: -0.82 	gb2: 0.03 	gb3: 0.07 	gb4: 0.06 	gb5: 0.20 	gb6: 0.25 	gb7: -0.09 	gb8: -0.07 	gb9: 0.50
			Robot 13 	f: -184.42 	mf: -134.20 	ga0: -5.74 	ga1: -2.30 	ga2: 0.04 	ga3: 0.18 	ga4: 0.19 	ga5: 0.09 	ga6: 0.28 	gb0: -5.55 	gb1: -1.45 	gb2: 0.08 	gb3: 0.09 	gb4: 0.24 	gb5: 0.13 	gb6: 0.36 	gb7: 0.04 	gb8: -0.06 	gb9: 0.43
			Robot 14 	f: 91.84 	mf: 237.20 	ga0: -6.96 	ga1: -0.86 	ga2: 0.04 	ga3: 0.11 	ga4: 0.18 	ga5: 0.09 	ga6: 0.30 	gb0: -5.70 	gb1: -0.92 	gb2: 0.10 	gb3: 0.09 	gb4: 0.12 	gb5: 0.14 	gb6: 0.31 	gb7: 0.05 	gb8: 0.05 	gb9: 0.55
		Population 19
			Robot 0 	f: 193.81 	mf: 115.40 	ga0: -5.31 	ga1: -0.89 	ga2: 0.04 	ga3: 0.12 	ga4: 0.14 	ga5: 0.11 	ga6: 0.33 	gb0: -5.17 	gb1: -0.85 	gb2: 0.04 	gb3: 0.13 	gb4: 0.04 	gb5: 0.05 	gb6: 0.30 	gb7: -0.07 	gb8: -0.06 	gb9: 0.41
			Robot 1 	f: -14.83 	mf: 141.80 	ga0: -5.61 	ga1: -0.90 	ga2: 0.28 	ga3: 0.11 	ga4: 0.16 	ga5: 0.28 	ga6: 0.30 	gb0: -5.45 	gb1: -0.88 	gb2: 0.16 	gb3: 0.12 	gb4: 0.20 	gb5: 0.22 	gb6: 0.27 	gb7: -0.04 	gb8: -0.02 	gb9: 0.43
			Robot 2 	f: -110.86 	mf: 37.20 	ga0: -5.90 	ga1: -0.89 	ga2: 0.05 	ga3: 0.14 	ga4: 0.13 	ga5: 0.14 	ga6: 0.54 	gb0: -5.59 	gb1: -0.81 	gb2: 0.11 	gb3: 0.09 	gb4: 0.01 	gb5: 0.20 	gb6: 0.50 	gb7: 0.02 	gb8: 0.03 	gb9: 0.46
			Robot 3 	f: -167.32 	mf: 93.20 	ga0: -5.11 	ga1: -0.89 	ga2: 0.05 	ga3: 0.11 	ga4: 0.39 	ga5: 0.09 	ga6: 0.28 	gb0: -4.96 	gb1: -0.93 	gb2: 0.01 	gb3: 0.03 	gb4: 0.27 	gb5: 0.15 	gb6: 0.38 	gb7: -0.02 	gb8: -0.11 	gb9: 0.45
			Robot 4 	f: -556.20 	mf: -99.20 	ga0: -5.29 	ga1: -1.69 	ga2: 0.05 	ga3: 0.26 	ga4: 0.16 	ga5: 0.11 	ga6: 0.30 	gb0: -5.12 	gb1: -1.04 	gb2: 0.14 	gb3: 0.23 	gb4: 0.05 	gb5: 0.10 	gb6: 0.33 	gb7: 0.04 	gb8: -0.01 	gb9: 0.48
			Robot 5 	f: -359.94 	mf: 39.80 	ga0: -5.04 	ga1: -0.37 	ga2: 0.04 	ga3: 0.27 	ga4: 0.17 	ga5: 0.11 	ga6: 0.37 	gb0: -4.85 	gb1: -0.50 	gb2: 0.04 	gb3: 0.25 	gb4: 0.08 	gb5: 0.13 	gb6: 0.36 	gb7: -0.13 	gb8: -0.01 	gb9: 0.45
			Robot 6 	f: -172.74 	mf: -98.80 	ga0: -5.40 	ga1: -0.56 	ga2: 0.04 	ga3: 0.11 	ga4: 0.20 	ga5: 0.18 	ga6: 0.37 	gb0: -5.25 	gb1: -0.54 	gb2: -0.01 	gb3: 0.12 	gb4: 0.09 	gb5: 0.20 	gb6: 0.47 	gb7: -0.04 	gb8: -0.01 	gb9: 0.51
			Robot 7 	f: -474.77 	mf: -103.60 	ga0: -7.37 	ga1: -0.25 	ga2: 0.10 	ga3: 0.34 	ga4: 0.15 	ga5: 0.11 	ga6: 0.41 	gb0: -6.27 	gb1: -0.30 	gb2: -0.00 	gb3: 0.17 	gb4: 0.16 	gb5: 0.10 	gb6: 0.42 	gb7: -0.03 	gb8: -0.09 	gb9: 0.44
			Robot 8 	f: 218.03 	mf: 281.40 	ga0: -5.31 	ga1: -0.86 	ga2: 0.05 	ga3: 0.11 	ga4: 0.15 	ga5: 0.12 	ga6: 0.32 	gb0: -4.83 	gb1: -0.88 	gb2: 0.02 	gb3: 0.07 	gb4: 0.02 	gb5: 0.12 	gb6: 0.39 	gb7: -0.07 	gb8: -0.08 	gb9: 0.51
			Robot 9 	f: -525.88 	mf: 94.80 	ga0: -7.16 	ga1: 0.35 	ga2: 0.05 	ga3: 0.17 	ga4: 0.24 	ga5: 0.11 	ga6: 0.38 	gb0: -6.01 	gb1: -0.01 	gb2: 0.12 	gb3: 0.12 	gb4: 0.20 	gb5: 0.16 	gb6: 0.31 	gb7: -0.08 	gb8: 0.03 	gb9: 0.47
			Robot 10 	f: 57.92 	mf: 118.40 	ga0: -5.84 	ga1: -0.65 	ga2: 0.04 	ga3: 0.12 	ga4: 0.16 	ga5: 0.12 	ga6: 0.35 	gb0: -5.53 	gb1: -0.78 	gb2: -0.00 	gb3: 0.16 	gb4: 0.01 	gb5: 0.07 	gb6: 0.26 	gb7: -0.02 	gb8: -0.08 	gb9: 0.63
			Robot 11 	f: 186.67 	mf: -101.60 	ga0: -6.55 	ga1: -0.64 	ga2: 0.04 	ga3: 0.11 	ga4: 0.28 	ga5: 0.20 	ga6: 0.28 	gb0: -6.04 	gb1: -0.74 	gb2: 0.11 	gb3: 0.07 	gb4: 0.18 	gb5: 0.19 	gb6: 0.42 	gb7: -0.10 	gb8: 0.05 	gb9: 0.57
			Robot 12 	f: 204.24 	mf: 173.00 	ga0: -5.48 	ga1: -0.87 	ga2: 0.04 	ga3: 0.11 	ga4: 0.17 	ga5: 0.11 	ga6: 0.45 	gb0: -5.25 	gb1: -0.82 	gb2: 0.02 	gb3: 0.06 	gb4: 0.06 	gb5: 0.07 	gb6: 0.41 	gb7: -0.02 	gb8: -0.08 	gb9: 0.57
			Robot 13 	f: 331.11 	mf: -156.80 	ga0: -5.74 	ga1: -2.30 	ga2: 0.04 	ga3: 0.18 	ga4: 0.19 	ga5: 0.09 	ga6: 0.28 	gb0: -5.55 	gb1: -1.45 	gb2: 0.08 	gb3: 0.09 	gb4: 0.24 	gb5: 0.13 	gb6: 0.36 	gb7: 0.04 	gb8: -0.06 	gb9: 0.43
			Robot 14 	f: 48.49 	mf: 243.00 	ga0: -6.14 	ga1: -0.86 	ga2: 0.04 	ga3: 0.11 	ga4: 0.16 	ga5: 0.23 	ga6: 0.31 	gb0: -5.77 	gb1: -0.78 	gb2: -0.04 	gb3: 0.09 	gb4: 0.07 	gb5: 0.26 	gb6: 0.30 	gb7: 0.04 	gb8: 0.07 	gb9: 0.44
		Population 20
			Robot 0 	f: -2.61 	mf: 102.80 	ga0: -7.65 	ga1: -0.88 	ga2: 0.05 	ga3: 0.22 	ga4: 0.30 	ga5: 0.12 	ga6: 0.33 	gb0: -6.36 	gb1: -0.96 	gb2: 0.10 	gb3: 0.20 	gb4: 0.14 	gb5: 0.19 	gb6: 0.32 	gb7: -0.04 	gb8: -0.13 	gb9: 0.44
			Robot 1 	f: 87.15 	mf: 143.00 	ga0: -5.46 	ga1: -0.88 	ga2: 0.17 	ga3: 0.11 	ga4: 0.15 	ga5: 0.20 	ga6: 0.31 	gb0: -5.27 	gb1: -0.87 	gb2: 0.20 	gb3: 0.07 	gb4: 0.17 	gb5: 0.26 	gb6: 0.30 	gb7: 0.05 	gb8: 0.02 	gb9: 0.49
			Robot 2 	f: -482.70 	mf: -61.60 	ga0: -7.30 	ga1: -0.87 	ga2: 0.05 	ga3: 0.33 	ga4: 0.14 	ga5: 0.18 	ga6: 0.43 	gb0: -6.24 	gb1: -0.82 	gb2: 0.08 	gb3: 0.23 	gb4: 0.15 	gb5: 0.21 	gb6: 0.41 	gb7: -0.10 	gb8: -0.02 	gb9: 0.53
			Robot 3 	f: 250.32 	mf: 127.00 	ga0: -5.11 	ga1: -0.89 	ga2: 0.05 	ga3: 0.11 	ga4: 0.39 	ga5: 0.09 	ga6: 0.28 	gb0: -4.96 	gb1: -0.93 	gb2: 0.01 	gb3: 0.03 	gb4: 0.27 	gb5: 0.15 	gb6: 0.38 	gb7: -0.02 	gb8: -0.11 	gb9: 0.45
			Robot 4 	f: 417.78 	mf: -66.60 	ga0: -5.29 	ga1: -1.69 	ga2: 0.05 	ga3: 0.26 	ga4: 0.16 	ga5: 0.11 	ga6: 0.30 	gb0: -5.12 	gb1: -1.04 	gb2: 0.14 	gb3: 0.23 	gb4: 0.05 	gb5: 0.10 	gb6: 0.33 	gb7: 0.04 	gb8: -0.01 	gb9: 0.48
			Robot 5 	f: -341.74 	mf: -102.80 	ga0: -7.09 	ga1: -0.62 	ga2: 0.05 	ga3: 0.19 	ga4: 0.16 	ga5: 0.12 	ga6: 0.35 	gb0: -5.95 	gb1: -0.74 	gb2: -0.04 	gb3: 0.12 	gb4: 0.08 	gb5: 0.04 	gb6: 0.27 	gb7: 0.02 	gb8: -0.10 	gb9: 0.59
			Robot 6 	f: 6.89 	mf: -136.60 	ga0: -5.35 	ga1: -0.71 	ga2: 0.05 	ga3: 0.17 	ga4: 0.17 	ga5: 0.15 	ga6: 0.59 	gb0: -5.26 	gb1: -0.81 	gb2: 0.11 	gb3: 0.15 	gb4: 0.12 	gb5: 0.07 	gb6: 0.53 	gb7: 0.07 	gb8: -0.05 	gb9: 0.43
			Robot 7 	f: -424.95 	mf: -227.20 	ga0: -6.34 	ga1: -0.56 	ga2: 0.07 	ga3: 0.35 	ga4: 0.15 	ga5: 0.11 	ga6: 0.37 	gb0: -5.95 	gb1: -0.60 	gb2: 0.02 	gb3: 0.18 	gb4: 0.06 	gb5: 0.12 	gb6: 0.39 	gb7: -0.04 	gb8: -0.02 	gb9: 0.47
			Robot 8 	f: -9.43 	mf: 170.60 	ga0: -5.31 	ga1: -0.86 	ga2: 0.05 	ga3: 0.11 	ga4: 0.15 	ga5: 0.12 	ga6: 0.32 	gb0: -4.83 	gb1: -0.88 	gb2: 0.02 	gb3: 0.07 	gb4: 0.02 	gb5: 0.12 	gb6: 0.39 	gb7: -0.07 	gb8: -0.08 	gb9: 0.51
			Robot 9 	f: -489.07 	mf: -24.60 	ga0: -6.24 	ga1: -1.13 	ga2: 0.05 	ga3: 0.14 	ga4: 0.19 	ga5: 0.11 	ga6: 0.35 	gb0: -5.89 	gb1: -0.84 	gb2: 0.10 	gb3: 0.13 	gb4: 0.10 	gb5: 0.19 	gb6: 0.32 	gb7: 0.01 	gb8: 0.07 	gb9: 0.51
			Robot 10 	f: 426.86 	mf: 163.80 	ga0: -5.84 	ga1: -0.65 	ga2: 0.04 	ga3: 0.12 	ga4: 0.16 	ga5: 0.12 	ga6: 0.35 	gb0: -5.53 	gb1: -0.78 	gb2: -0.00 	gb3: 0.16 	gb4: 0.01 	gb5: 0.07 	gb6: 0.26 	gb7: -0.02 	gb8: -0.08 	gb9: 0.63
			Robot 11 	f: 200.89 	mf: 4.60 	ga0: -6.55 	ga1: -0.64 	ga2: 0.04 	ga3: 0.11 	ga4: 0.28 	ga5: 0.20 	ga6: 0.28 	gb0: -6.04 	gb1: -0.74 	gb2: 0.11 	gb3: 0.07 	gb4: 0.18 	gb5: 0.19 	gb6: 0.42 	gb7: -0.10 	gb8: 0.05 	gb9: 0.57
			Robot 12 	f: 202.10 	mf: 134.00 	ga0: -5.48 	ga1: -0.87 	ga2: 0.04 	ga3: 0.11 	ga4: 0.17 	ga5: 0.11 	ga6: 0.45 	gb0: -5.25 	gb1: -0.82 	gb2: 0.02 	gb3: 0.06 	gb4: 0.06 	gb5: 0.07 	gb6: 0.41 	gb7: -0.02 	gb8: -0.08 	gb9: 0.57
			Robot 13 	f: 32.33 	mf: -193.40 	ga0: -5.52 	ga1: -1.58 	ga2: 0.04 	ga3: 0.22 	ga4: 0.41 	ga5: 0.30 	ga6: 0.30 	gb0: -5.45 	gb1: -1.30 	gb2: 0.02 	gb3: 0.11 	gb4: 0.17 	gb5: 0.27 	gb6: 0.35 	gb7: -0.08 	gb8: -0.12 	gb9: 0.45
			Robot 14 	f: 126.01 	mf: 168.80 	ga0: -5.72 	ga1: 0.57 	ga2: 0.05 	ga3: 0.11 	ga4: 0.39 	ga5: 0.18 	ga6: 0.45 	gb0: -5.55 	gb1: -0.19 	gb2: -0.00 	gb3: 0.12 	gb4: 0.26 	gb5: 0.25 	gb6: 0.37 	gb7: -0.06 	gb8: -0.01 	gb9: 0.52
		Population 21
			Robot 0 	f: 257.79 	mf: 148.20 	ga0: -7.65 	ga1: -0.88 	ga2: 0.05 	ga3: 0.22 	ga4: 0.30 	ga5: 0.12 	ga6: 0.33 	gb0: -6.36 	gb1: -0.96 	gb2: 0.10 	gb3: 0.20 	gb4: 0.14 	gb5: 0.19 	gb6: 0.32 	gb7: -0.04 	gb8: -0.13 	gb9: 0.44
			Robot 1 	f: 394.00 	mf: 215.80 	ga0: -5.46 	ga1: -0.88 	ga2: 0.17 	ga3: 0.11 	ga4: 0.15 	ga5: 0.20 	ga6: 0.31 	gb0: -5.27 	gb1: -0.87 	gb2: 0.20 	gb3: 0.07 	gb4: 0.17 	gb5: 0.26 	gb6: 0.30 	gb7: 0.05 	gb8: 0.02 	gb9: 0.49
			Robot 2 	f: -241.99 	mf: -113.80 	ga0: -6.39 	ga1: -0.87 	ga2: 0.05 	ga3: 0.22 	ga4: 0.15 	ga5: 0.23 	ga6: 0.44 	gb0: -6.06 	gb1: -0.81 	gb2: 0.03 	gb3: 0.23 	gb4: 0.13 	gb5: 0.17 	gb6: 0.36 	gb7: 0.05 	gb8: 0.02 	gb9: 0.57
			Robot 3 	f: 201.20 	mf: 155.40 	ga0: -7.65 	ga1: -0.88 	ga2: 0.05 	ga3: 0.11 	ga4: 0.28 	ga5: 0.10 	ga6: 0.37 	gb0: -6.41 	gb1: -0.94 	gb2: -0.02 	gb3: 0.05 	gb4: 0.31 	gb5: 0.10 	gb6: 0.44 	gb7: -0.06 	gb8: -0.06 	gb9: 0.45
			Robot 4 	f: -136.48 	mf: -119.80 	ga0: -7.19 	ga1: -1.28 	ga2: 0.05 	ga3: 0.30 	ga4: 0.16 	ga5: 0.11 	ga6: 0.38 	gb0: -6.21 	gb1: -1.01 	gb2: 0.07 	gb3: 0.13 	gb4: 0.10 	gb5: 0.17 	gb6: 0.33 	gb7: -0.09 	gb8: -0.09 	gb9: 0.47
			Robot 5 	f: -494.24 	mf: -264.60 	ga0: -6.28 	ga1: -0.74 	ga2: 0.05 	ga3: 0.15 	ga4: 0.16 	ga5: 0.11 	ga6: 0.40 	gb0: -5.99 	gb1: -0.77 	gb2: 0.03 	gb3: 0.16 	gb4: 0.09 	gb5: 0.08 	gb6: 0.27 	gb7: 0.01 	gb8: 0.05 	gb9: 0.65
			Robot 6 	f: 458.67 	mf: -34.20 	ga0: -5.35 	ga1: -0.71 	ga2: 0.05 	ga3: 0.17 	ga4: 0.17 	ga5: 0.15 	ga6: 0.59 	gb0: -5.26 	gb1: -0.81 	gb2: 0.11 	gb3: 0.15 	gb4: 0.12 	gb5: 0.07 	gb6: 0.53 	gb7: 0.07 	gb8: -0.05 	gb9: 0.43
			Robot 7 	f: -90.25 	mf: -278.80 	ga0: -5.91 	ga1: -0.71 	ga2: 0.06 	ga3: 0.23 	ga4: 0.29 	ga5: 0.11 	ga6: 0.41 	gb0: -5.73 	gb1: -0.79 	gb2: -0.01 	gb3: 0.21 	gb4: 0.13 	gb5: 0.09 	gb6: 0.49 	gb7: 0.08 	gb8: 0.03 	gb9: 0.49
			Robot 8 	f: 271.93 	mf: 224.80 	ga0: -5.31 	ga1: -0.86 	ga2: 0.05 	ga3: 0.11 	ga4: 0.15 	ga5: 0.12 	ga6: 0.32 	gb0: -4.83 	gb1: -0.88 	gb2: 0.02 	gb3: 0.07 	gb4: 0.02 	gb5: 0.12 	gb6: 0.39 	gb7: -0.07 	gb8: -0.08 	gb9: 0.51
			Robot 9 	f: 12.24 	mf: -75.20 	ga0: -5.86 	ga1: 0.00 	ga2: 0.05 	ga3: 0.12 	ga4: 0.18 	ga5: 0.11 	ga6: 0.40 	gb0: -5.70 	gb1: -0.40 	gb2: 0.08 	gb3: 0.07 	gb4: 0.14 	gb5: 0.18 	gb6: 0.30 	gb7: 0.01 	gb8: 0.00 	gb9: 0.53
			Robot 10 	f: 67.61 	mf: 155.00 	ga0: -5.66 	ga1: 0.12 	ga2: 0.04 	ga3: 0.12 	ga4: 0.17 	ga5: 0.15 	ga6: 0.40 	gb0: -5.47 	gb1: -0.24 	gb2: 0.09 	gb3: 0.03 	gb4: 0.11 	gb5: 0.02 	gb6: 0.41 	gb7: 0.00 	gb8: 0.01 	gb9: 0.58
			Robot 11 	f: -111.33 	mf: 1.40 	ga0: -6.01 	ga1: -0.75 	ga2: 0.04 	ga3: 0.11 	ga4: 0.23 	ga5: 0.15 	ga6: 0.37 	gb0: -5.90 	gb1: -0.80 	gb2: 0.05 	gb3: 0.10 	gb4: 0.10 	gb5: 0.09 	gb6: 0.34 	gb7: -0.08 	gb8: -0.08 	gb9: 0.45
			Robot 12 	f: 450.63 	mf: 224.40 	ga0: -5.48 	ga1: -0.87 	ga2: 0.04 	ga3: 0.11 	ga4: 0.17 	ga5: 0.11 	ga6: 0.45 	gb0: -5.25 	gb1: -0.82 	gb2: 0.02 	gb3: 0.06 	gb4: 0.06 	gb5: 0.07 	gb6: 0.41 	gb7: -0.02 	gb8: -0.08 	gb9: 0.57
			Robot 13 	f: 154.29 	mf: -48.80 	ga0: -5.50 	ga1: -1.22 	ga2: 0.04 	ga3: 0.16 	ga4: 0.29 	ga5: 0.20 	ga6: 0.38 	gb0: -5.43 	gb1: -1.07 	gb2: -0.04 	gb3: 0.18 	gb4: 0.19 	gb5: 0.23 	gb6: 0.42 	gb7: -0.09 	gb8: -0.02 	gb9: 0.42
			Robot 14 	f: -352.37 	mf: 72.40 	ga0: -5.60 	ga1: -0.15 	ga2: 0.05 	ga3: 0.11 	ga4: 0.28 	ga5: 0.14 	ga6: 0.45 	gb0: -5.57 	gb1: -0.41 	gb2: -0.07 	gb3: 0.04 	gb4: 0.15 	gb5: 0.09 	gb6: 0.37 	gb7: -0.11 	gb8: -0.09 	gb9: 0.49
		Population 22
			Robot 0 	f: 336.75 	mf: 144.60 	ga0: -7.65 	ga1: -0.88 	ga2: 0.05 	ga3: 0.22 	ga4: 0.30 	ga5: 0.12 	ga6: 0.33 	gb0: -6.36 	gb1: -0.96 	gb2: 0.10 	gb3: 0.20 	gb4: 0.14 	gb5: 0.19 	gb6: 0.32 	gb7: -0.04 	gb8: -0.13 	gb9: 0.44
			Robot 1 	f: -184.52 	mf: 102.40 	ga0: -5.39 	ga1: -0.87 	ga2: 0.11 	ga3: 0.11 	ga4: 0.15 	ga5: 0.16 	ga6: 0.32 	gb0: -5.31 	gb1: -0.92 	gb2: 0.15 	gb3: 0.08 	gb4: 0.13 	gb5: 0.17 	gb6: 0.24 	gb7: -0.09 	gb8: -0.04 	gb9: 0.54
			Robot 2 	f: 311.41 	mf: -123.40 	ga0: -6.39 	ga1: -0.87 	ga2: 0.05 	ga3: 0.22 	ga4: 0.15 	ga5: 0.23 	ga6: 0.44 	gb0: -6.06 	gb1: -0.81 	gb2: 0.03 	gb3: 0.23 	gb4: 0.13 	gb5: 0.17 	gb6: 0.36 	gb7: 0.05 	gb8: 0.02 	gb9: 0.57
			Robot 3 	f: 193.09 	mf: 154.20 	ga0: -6.48 	ga1: -0.87 	ga2: 0.05 	ga3: 0.35 	ga4: 0.21 	ga5: 0.11 	ga6: 0.35 	gb0: -6.10 	gb1: -0.91 	gb2: 0.07 	gb3: 0.14 	gb4: 0.18 	gb5: 0.10 	gb6: 0.32 	gb7: -0.04 	gb8: 0.06 	gb9: 0.42
			Robot 4 	f: -1.70 	mf: -170.40 	ga0: -6.25 	ga1: -1.07 	ga2: 0.12 	ga3: 0.26 	ga4: 0.15 	ga5: 0.11 	ga6: 0.35 	gb0: -5.85 	gb1: -0.98 	gb2: -0.00 	gb3: 0.13 	gb4: 0.14 	gb5: 0.12 	gb6: 0.27 	gb7: 0.02 	gb8: 0.05 	gb9: 0.52
			Robot 5 	f: 213.64 	mf: -221.80 	ga0: -6.28 	ga1: -0.74 	ga2: 0.05 	ga3: 0.15 	ga4: 0.16 	ga5: 0.11 	ga6: 0.40 	gb0: -5.99 	gb1: -0.77 	gb2: 0.03 	gb3: 0.16 	gb4: 0.09 	gb5: 0.08 	gb6: 0.27 	gb7: 0.01 	gb8: 0.05 	gb9: 0.65
			Robot 6 	f: 45.24 	mf: 80.00 	ga0: -5.33 	ga1: -0.79 	ga2: 0.05 	ga3: 0.14 	ga4: 0.16 	ga5: 0.36 	ga6: 0.46 	gb0: -5.13 	gb1: -0.90 	gb2: 0.06 	gb3: 0.16 	gb4: 0.09 	gb5: 0.23 	gb6: 0.45 	gb7: 0.01 	gb8: -0.06 	gb9: 0.56
			Robot 7 	f: 53.50 	mf: -285.40 	ga0: -5.61 	ga1: -0.79 	ga2: 0.19 	ga3: 0.40 	ga4: 0.22 	ga5: 0.12 	ga6: 0.37 	gb0: -5.38 	gb1: -0.78 	gb2: 0.08 	gb3: 0.24 	gb4: 0.12 	gb5: 0.05 	gb6: 0.49 	gb7: 0.01 	gb8: -0.01 	gb9: 0.52
			Robot 8 	f: 91.77 	mf: 208.60 	ga0: -5.31 	ga1: -0.86 	ga2: 0.05 	ga3: 0.11 	ga4: 0.15 	ga5: 0.12 	ga6: 0.32 	gb0: -4.83 	gb1: -0.88 	gb2: 0.02 	gb3: 0.07 	gb4: 0.02 	gb5: 0.12 	gb6: 0.39 	gb7: -0.07 	gb8: -0.08 	gb9: 0.51
			Robot 9 	f: -598.65 	mf: -266.60 	ga0: -7.29 	ga1: 1.79 	ga2: 0.05 	ga3: 0.12 	ga4: 0.16 	ga5: 0.12 	ga6: 0.36 	gb0: -6.38 	gb1: 0.52 	gb2: 0.10 	gb3: -0.01 	gb4: 0.22 	gb5: 0.05 	gb6: 0.39 	gb7: -0.09 	gb8: -0.05 	gb9: 0.51
			Robot 10 	f: -442.85 	mf: 26.60 	ga0: -7.24 	ga1: 0.32 	ga2: 0.28 	ga3: 0.16 	ga4: 0.16 	ga5: 0.13 	ga6: 0.36 	gb0: -6.16 	gb1: -0.18 	gb2: 0.24 	gb3: 0.00 	gb4: 0.10 	gb5: 0.10 	gb6: 0.43 	gb7: 0.02 	gb8: -0.08 	gb9: 0.60
			Robot 11 	f: 228.12 	mf: 164.80 	ga0: -6.01 	ga1: -0.75 	ga2: 0.04 	ga3: 0.11 	ga4: 0.23 	ga5: 0.15 	ga6: 0.37 	gb0: -5.90 	gb1: -0.80 	gb2: 0.05 	gb3: 0.10 	gb4: 0.10 	gb5: 0.09 	gb6: 0.34 	gb7: -0.08 	gb8: -0.08 	gb9: 0.45
			Robot 12 	f: 265.17 	mf: 192.00 	ga0: -5.48 	ga1: -0.87 	ga2: 0.04 	ga3: 0.11 	ga4: 0.17 	ga5: 0.11 	ga6: 0.45 	gb0: -5.25 	gb1: -0.82 	gb2: 0.02 	gb3: 0.06 	gb4: 0.06 	gb5: 0.07 	gb6: 0.41 	gb7: -0.02 	gb8: -0.08 	gb9: 0.57
			Robot 13 	f: 56.33 	mf: 77.80 	ga0: -5.41 	ga1: -1.04 	ga2: 0.05 	ga3: 0.14 	ga4: 0.22 	ga5: 0.31 	ga6: 0.35 	gb0: -5.21 	gb1: -1.03 	gb2: 0.05 	gb3: 0.19 	gb4: 0.15 	gb5: 0.31 	gb6: 0.45 	gb7: -0.02 	gb8: -0.05 	gb9: 0.47
